(0, 0, 0, (0.122104, -0.430956, 10.1035), (-0.00346211, -0.0174437, 0.0592553), (0, 0, 0), 6.19014e+11, 2020-11-10T10:06:38.979147300+01:00)
(0, 0, 0, (1.56102, -1.66158, 10.2113), (-0.01771, -0.130628, 0.0251669), (0, 0, 0), 6.21734e+11, 2020-11-10T10:06:41.703344018+01:00)
(0, 0, 0, (-0.521936, 0.146046, 9.72285), (-0.0211721, -0.0809601, -0.0643153), (0, 0, 0), 6.24544e+11, 2020-11-10T10:06:44.513591380+01:00)
(0, 0, 0, (0.634463, -0.447716, 10.4746), (-0.00679106, -0.00639159, -0.0158458), (0, 0, 0), 6.27354e+11, 2020-11-10T10:06:47.321703489+01:00)
(0, 0, 0, (1.42216, -0.122104, 10.4483), (-0.00878843, -0.0551274, -0.0133158), (0, 0, 0), 6.30164e+11, 2020-11-10T10:06:50.130111837+01:00)
(0, 0, 0, (0.730232, -0.181959, 9.85693), (-0.00679106, -0.0214384, -0.0740359), (0, 0, 0), 6.32964e+11, 2020-11-10T10:06:52.931776040+01:00)
(0, 0, 0, (1.0726, -0.61531, 9.05726), (-0.0181095, 0.0245011, -0.0230363), (0, 0, 0), 6.35754e+11, 2020-11-10T10:06:55.722469892+01:00)
(0, 0, 0, (-2.88741, 0.217872, 9.54329), (-0.102931, -0.0717722, -0.01771), (0, 0, 0), 6.38494e+11, 2020-11-10T10:06:58.464927492+01:00)
(0, 0, 0, (-2.806, 0.035913, 10.501), (-0.0127832, -0.0179763, 0.0472711), (0, 0, 0), 6.41314e+11, 2020-11-10T10:07:01.289793358+01:00)
(0, 0, 0, (0.0502782, 0.323217, 10.173), (-0.00306264, -0.000266316, 0.0584564), (0, 0, 0), 6.44074e+11, 2020-11-10T10:07:04.044566832+01:00)
(0, 0, 0, (1.29287, -0.56982, 10.3382), (-0.0266316, 0.0153132, 0.0753675), (0, 0, 0), 6.46784e+11, 2020-11-10T10:07:06.759421672+01:00)
(0, 0, 0, (-0.670376, 0.603339, 9.47386), (-0.00213053, 0.0082558, 0.10413), (0, 0, 0), 6.49494e+11, 2020-11-10T10:07:09.466800739+01:00)
(0, 0, 0, (-2.96402, -0.229843, 11.0253), (0.0221042, -0.0259658, 0.104662), (0, 0, 0), 6.52224e+11, 2020-11-10T10:07:12.197459997+01:00)
(0, 0, 0, (-0.897826, -1.39582, 11.2049), (0.021039, -0.0117179, 0.0279632), (0, 0, 0), 6.55024e+11, 2020-11-10T10:07:14.991018592+01:00)
(0, 0, 0, (4.20901, 0.117316, 9.34217), (0.00759001, -0.0544616, -0.118244), (0, 0, 0), 6.57714e+11, 2020-11-10T10:07:17.680911069+01:00)
(0, 0, 0, (0.363919, 0.746991, 10.0102), (0.0324906, 0.0352869, -0.101067), (0, 0, 0), 6.60504e+11, 2020-11-10T10:07:20.474740169+01:00)
(0, 0, 0, (0.746991, -0.122104, 10.4387), (0.00226369, -0.0338221, -0.106793), (0, 0, 0), 6.63194e+11, 2020-11-10T10:07:23.160910819+01:00)
(0, 0, 0, (-1.32878, -0.342371, 9.65582), (-0.00932106, -0.02277, 0.0117179), (0, 0, 0), 6.65934e+11, 2020-11-10T10:07:25.904179090+01:00)
(0, 0, 0, (-1.24977, -0.416591, 9.4978), (-0.0380832, 0.0190416, 0.0251669), (0, 0, 0), 6.68594e+11, 2020-11-10T10:07:28.559963300+01:00)
